Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.4400e+02	 1.5747e+00	 1.0000e-04	 4.8599e+00	 5.9535e+00	 5.4433e+02	
 1.4500e+02	 1.5479e+00	 1.0000e-04	 4.7434e+00	 5.9560e+00	 5.4403e+02	
 1.4600e+02	 1.5472e+00	 1.0000e-04	 4.7396e+00	 5.9624e+00	 5.4863e+02	
 1.4700e+02	 1.5350e+00	 1.0000e-04	 4.6775e+00	 5.9679e+00	 5.5362e+02	
 1.4800e+02	 1.5186e+00	 1.0000e-04	 4.6025e+00	 5.9641e+00	 5.4889e+02	
 1.4900e+02	 1.4789e+00	 1.0000e-04	 4.4237e+00	 5.9797e+00	 5.6167e+02	
 1.5000e+02	 1.4679e+00	 1.0000e-04	 4.3663e+00	 5.9990e+00	 5.7487e+02	
 1.5100e+02	 1.4778e+00	 1.0000e-04	 4.4137e+00	 5.9729e+00	 5.5768e+02	
 1.5200e+02	 1.4665e+00	 1.0000e-04	 4.3750e+00	 6.0022e+00	 5.7690e+02	
 1.5300e+02	 1.4423e+00	 1.0000e-04	 4.2579e+00	 5.9953e+00	 5.7205e+02	
 1.5400e+02	 1.4373e+00	 1.0000e-04	 4.2426e+00	 6.0086e+00	 5.7980e+02	
 1.5500e+02	 1.4375e+00	 1.0000e-04	 4.2329e+00	 6.0212e+00	 5.9092e+02	
 1.5600e+02	 1.4039e+00	 1.0000e-04	 4.0980e+00	 6.0064e+00	 5.8047e+02	
 1.5700e+02	 1.3836e+00	 1.0000e-04	 4.0140e+00	 6.0354e+00	 5.9806e+02	
 1.5800e+02	 1.4061e+00	 1.0000e-04	 4.1037e+00	 6.0240e+00	 5.9308e+02	
 1.5900e+02	 1.3496e+00	 1.0000e-04	 3.8785e+00	 6.0414e+00	 6.0394e+02	
 1.6000e+02	 1.3506e+00	 1.0000e-04	 3.8812e+00	 6.0402e+00	 6.0200e+02	
 1.6100e+02	 1.3414e+00	 1.0000e-04	 3.8471e+00	 6.0457e+00	 6.0750e+02	
 1.6200e+02	 1.3371e+00	 1.0000e-04	 3.8331e+00	 6.0484e+00	 6.1001e+02	
 1.6300e+02	 1.3225e+00	 1.0000e-04	 3.7743e+00	 6.0517e+00	 6.1058e+02	
 1.6400e+02	 1.3168e+00	 1.0000e-04	 3.7494e+00	 6.0580e+00	 6.1673e+02	
 1.6500e+02	 1.2916e+00	 1.0000e-04	 3.6606e+00	 6.0610e+00	 6.1894e+02	
 1.6600e+02	 1.3128e+00	 1.0000e-04	 3.7441e+00	 6.0845e+00	 6.3679e+02	
 1.6700e+02	 1.2677e+00	 1.0000e-04	 3.5716e+00	 6.0824e+00	 6.3303e+02	
 1.6800e+02	 1.2485e+00	 1.0000e-04	 3.5029e+00	 6.0784e+00	 6.2976e+02	
 1.6900e+02	 1.2397e+00	 1.0000e-04	 3.4771e+00	 6.0953e+00	 6.4166e+02	
 1.7000e+02	 1.2305e+00	 1.0000e-04	 3.4402e+00	 6.1020e+00	 6.4776e+02	
 1.7100e+02	 1.2112e+00	 1.0000e-04	 3.3732e+00	 6.1200e+00	 6.6085e+02	
 1.7200e+02	 1.2125e+00	 1.0000e-04	 3.3787e+00	 6.1221e+00	 6.6588e+02	
 1.7300e+02	 1.1756e+00	 1.0000e-04	 3.2533e+00	 6.1227e+00	 6.6461e+02	
 1.7400e+02	 1.1847e+00	 1.0000e-04	 3.2879e+00	 6.1248e+00	 6.6521e+02	
 1.7500e+02	 1.1678e+00	 1.0000e-04	 3.2339e+00	 6.1227e+00	 6.6520e+02	
 1.7600e+02	 1.1659e+00	 1.0000e-04	 3.2234e+00	 6.1562e+00	 6.8790e+02	
 1.7700e+02	 1.1728e+00	 1.0000e-04	 3.2492e+00	 6.1129e+00	 6.5529e+02	
 1.7800e+02	 1.1415e+00	 1.0000e-04	 3.1459e+00	 6.1593e+00	 6.9585e+02	
 1.7900e+02	 1.1057e+00	 1.0000e-04	 3.0340e+00	 6.1476e+00	 6.8490e+02	
 1.8000e+02	 1.1233e+00	 1.0000e-04	 3.0987e+00	 6.1886e+00	 7.2040e+02	
 1.8100e+02	 1.1191e+00	 1.0000e-04	 3.0780e+00	 6.1787e+00	 7.1121e+02	
 1.8200e+02	 1.0961e+00	 1.0000e-04	 3.0041e+00	 6.1865e+00	 7.1929e+02	
 1.8300e+02	 1.1048e+00	 1.0000e-04	 3.0338e+00	 6.1604e+00	 6.9507e+02	
 1.8400e+02	 1.0677e+00	 1.0000e-04	 2.9244e+00	 6.1745e+00	 7.0457e+02	
 1.8500e+02	 1.0862e+00	 1.0000e-04	 2.9766e+00	 6.1988e+00	 7.2730e+02	
 1.8600e+02	 1.0679e+00	 1.0000e-04	 2.9243e+00	 6.1982e+00	 7.2649e+02	
 1.8700e+02	 1.0551e+00	 1.0000e-04	 2.8834e+00	 6.2093e+00	 7.3910e+02	
 1.8800e+02	 1.0570e+00	 1.0000e-04	 2.8909e+00	 6.1935e+00	 7.2447e+02	
 1.8900e+02	 1.0511e+00	 1.0000e-04	 2.8730e+00	 6.1797e+00	 7.1250e+02	
 1.9000e+02	 1.0224e+00	 1.0000e-04	 2.7924e+00	 6.2079e+00	 7.3832e+02	
 1.9100e+02	 1.0313e+00	 1.0000e-04	 2.8177e+00	 6.2277e+00	 7.5738e+02	
 1.9200e+02	 9.9982e-01	 1.0000e-04	 2.7298e+00	 6.2496e+00	 7.7496e+02	
 1.9300e+02	 9.9226e-01	 1.0000e-04	 2.7065e+00	 6.2203e+00	 7.5019e+02	
 1.9400e+02	 9.7985e-01	 1.0000e-04	 2.6731e+00	 6.2373e+00	 7.6450e+02	
 1.9500e+02	 9.8202e-01	 1.0000e-04	 2.6793e+00	 6.2958e+00	 8.1717e+02	
 1.9600e+02	 9.6335e-01	 1.0000e-04	 2.6325e+00	 6.2338e+00	 7.6025e+02	
 1.9700e+02	 9.5582e-01	 1.0000e-04	 2.6129e+00	 6.2491e+00	 7.7315e+02	
 1.9800e+02	 9.4745e-01	 1.0000e-04	 2.5870e+00	 6.2768e+00	 7.9633e+02	
 1.9900e+02	 9.5736e-01	 1.0000e-04	 2.6166e+00	 6.2857e+00	 8.0397e+02	
 2.0000e+02	 9.3723e-01	 1.0000e-04	 2.5646e+00	 6.2751e+00	 7.9418e+02	
